,ID,ID2,NAMAD,DESC,UN1,VOLUME,UN2,UN3,CAT,UN4,TYPE
0,120708739675404,IRO2X13T8061,جكانه806,آتي ش كانه هاي فلزي-1398/06/13,125230,0,1,37,13,1200,263
1,143187001116603,IRO6MELZ96C1,تملي612,تسهيلات مسكن بانك ملي-اسفند96,61042,0,1,42,59,5870,307
2,318005355896147,IRO7PFSP0001,فسا,پتروشيمي فسا,123018,15287944,1,1064,44,3486000000,309
3,350097973599097,IRO6MSKZ9751,تسه9705,امتياز تسهيلات مسكن مرداد97,122924,1073,1,84,59,1958851,307
4,408934423224097,IRO1FRVR0001,فرآور,فرآوري‌موادمعدني‌ايران‌,122948,584964,48000,790,27,120000000,300
5,523316700238094,IRO9MKBT0301,ضمخا7012,اختيارخ اخابر-3200-1398/07/10,61108,0,1,8,64,1000,311
6,611986653700161,IRO3SBZZ0001,سبزوا,سيمان لار سبزوار,123000,4438049,1,763,53,599425579,303
7,778253364357513,IRO1BMLT0001,وبملت,بانك ملت,123000,100234796,3237294,3262,57,50000000000,300
8,793710053482057,IRO7PYAP0001,لپيام,گسترش صنايع پيام,61047,0,1,430,32,180000000,309
9,831325835570803,IRO7CNAP0001,ثنام,س ساختماني ب نام آوران مهندسي,123000,5758168,1,691,70,500000000,309
10,878562999947395,IRO9MKBT0401,ضمخا1007,اختيارخ اخابر-3200-1398/10/11,61108,0,1,10,64,1000,311
11,881618880255065,IRB3SS2499C1,شستا994,اجاره تامين اجتماعي-نوين991226,61026,0,1,154,69,3000000,306
12,1072964149653157,IRB5METR98C1,مترو9812,مشاركت شهرداري تهران-3ماهه18%,61049,0,1,145,45,3000000,301
13,1191179798280970,IRO9MKBT0421,ضمخا1009,اختيارخ اخابر-3600-1398/10/11,61108,0,1,6,64,1000,311
14,1200391996585610,IRO6MELZ97A1,تملي710,تسهيلات مسكن ب. ملي-دي97,61042,0,1,29,59,15358,307
15,1358190916156744,IRO1TAZB0001,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,124103,170128,90009,442,70,100000000,300
16,1625149423498289,IRO3SMBZ0001,حسينا,توسعه خدمات دريايي وبندري سينا,122952,2559886,1,717,60,500000000,303
17,1723099959084685,IRR1TKIN0101,رتكوح,ح . كنترل‌خوردگي‌تكين‌كو,122907,2022446,1,527,74,110000000,400
18,1745829084228393,IRB5R01099B1,رايان911,مشاركت رايان سايپا-3ماهه18%,61049,0,1,65,65,1000000,301
19,1806692551822666,IRB3AL010251,البرز02,اجاره ريلي البرزنيرو14020514,121336,967,1,115,69,1050000,306
20,2147129961448440,IRO6MELZ97C1,تملي712,تسهيلات مسكن ب. ملي-اسفند97,61042,0,1,40,59,14060,307
21,2254054929817435,IRO1KDPS0001,غدام,خوراك‌  دام‌ پارس‌,122227,130667,24000,520,42,60000000,300
22,2318736941376687,IRO7SDRP0001,خصدرا,صنعتي‌ دريايي‌ ايران‌,123029,9175711,1,2693,45,1500000000,309
23,2328862017676109,IRO1SPAH0001,وسپه,سرمايه‌گذاري‌ سپه‌,122959,23146925,2676400,638,56,6691000000,300
24,2434703913394836,IRO1DMOR0001,غدشت,دشت‌ مرغاب‌,122837,35011,21381,677,42,53453000,300
25,2589887561569709,IRO1ZMYD0001,خزاميا,زامياد,122958,163967912,2211957,2578,34,5529892000,300
26,2679792704302466,IRO9FOLD4111,ضفلا2022,اختيارخ فولاد-4000-1398/02/31,120459,2500,1,40,27,1000,311
27,2849875720026255,IRB6SP0701C1,صايپا112,صكوك مرابحه سايپا112-3ماهه 16%,61050,0,1,23,34,2500000,208
28,2888358730233310,IRB3SI2399B1,اجاد23,اجاره دولتي آپرورش-ملت991118,61025,0,1,155,69,2000000,306
29,2929948497881810,IRB3SI2599B1,اجاد25,اجاره دولتي آپرورش-سپهر991118,61025,0,1,152,69,3000000,306
30,2944500421562364,IRO1TOSA0001,وتوصا,گروه س توسعه صنعتي ايران,122411,1717324,1060000,767,56,2650000000,300
31,3050342257199174,IRO7NJSP0001,قنقش,قند نقش جهان,61046,0,1,351,38,139000000,309
32,3149396562827132,IRO1LIRZ0001,وايران,ليزينگ ايرانيان,122958,14420322,400000,680,58,1000000000,300
33,3173544097113770,IRO7STNP0001,شستان,پتروشيمي گلستان,61049,0,1,581,44,473000000,309
34,3395628345172894,IRO9MAPN0281,ضپنا7015,اختيارخ رمپنا-7500-1398/07/17,61107,0,1,4,74,1000,311
35,3453027360500664,IRB3SS330051,شستا003,اجاره تامين اجتماعي-سپهر000523,92313,13880,1,160,69,3000000,306
36,3492952121304423,IRO3PKDZ0001,غديس,پاكديس,124344,1811976,1,621,42,280000000,303
37,3493306453706327,IRO1SHOY0001,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,123934,4818775,400000,1013,44,1000000000,300
38,3623921205367364,IRO1DMVN0001,كدما,معدني‌ دماوند,122822,241811,12000,982,13,30000000,300
39,3654864906585643,IRO1TKNO0001,تكنو,تكنوتار,123000,10398095,174886,1381,29,245549000,300
40,3715246194918044,IRB3KORZ9821,سكرد98,مشاركت سيمان كردستان980219,61024,0,1,120,69,331763,306
41,3722699128879020,IRO1TAYD0001,حتايد,تايدواترخاورميانه,122953,1355197,400000,690,60,1000000000,300
42,3823146019192598,IRR3SHHZ0101,غشهدابح,ح. كشت و صنعت شهداب ناب خراسان,122147,1331424,1,240,42,290000000,403
43,3823243780502959,IRO1TKIN0001,رتكو,كنترل‌خوردگي‌تكين‌كو,122959,1948850,80000,1395,74,200000000,300
44,3826561665587230,IRO6MELZ9761,تملي706,تسهيلات مسكن ب. ملي-شهريور97,115803,7,1,57,59,14199,307
45,3863538898378476,IRO1MSKN0001,ثمسكن,سرمايه‌گذاري‌ مسكن‌,122959,53183075,2200000,1428,70,5500000000,300
46,4146533087427956,IRB5SAPM9981,صايپا908,صكوك مرابحه سايپا908-3ماهه 18%,120936,1168,1,134,34,2000000,301
47,4194068546546204,IRO9IKCO4011,ضخود1024,اختيارخ خودرو-4600-1398/10/15,61106,0,1,7,34,1000,311
48,4247709727327181,IRO3KARZ0001,مفاخر,توسعه فناوري اطلاعات خوارزمي,125045,5966827,1,754,72,170000000,303
49,4338173689017034,IRB3GH019971,قرن99,مرابحه پديده شيمي قرن990701,122704,7,1,134,69,500000,306
50,4384288570322406,IRO1EXIR0001,دلر,داروسازي‌ اكسير,122958,740082,180000,759,43,450000000,300
51,4470657233334072,IRO1SKHS0001,سخاش,سيمان‌خاش‌,122958,13922,50000,306,53,125000000,300
52,4507558419857064,IRO3MACZ0001,زماهان,مجتمع توليد گوشت مرغ ماهان,122958,9721582,1,1821,1,400000000,303
53,4528607775462304,IRO1SFNO0001,سفانو,سيمان فارس نو,123001,1454861,200000,587,53,500000000,300
54,4563413583000719,IRO1SDAB0001,ساراب,سيمان‌ داراب‌,123001,8768348,360000,867,53,900000000,300
55,4578531104656955,IRO9IKCO0801,ضخود3023,اختيارخ خودرو-4400-1398/03/19,61106,0,1,27,34,1000,311
56,4614779520007780,IRO1ARDK0001,كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,122940,25701305,232000,2201,54,580000000,300
57,4659957480182399,IRB3SI2199B1,اجاد21,اجاره دولتي آپرورش-تمدن991118,61025,0,1,140,69,2500000,306
58,4733285133017464,IRO1FKAS0001,فخاس,فولاد خراسان,122837,577695,1054074,600,27,9000000000,300
59,4758266259250794,IRO1SZPO0001,خپويش,سازه‌ پويش‌,121616,23627,40000,180,34,100000000,300
60,4942127026063388,IRO1BAMA0001,كاما,باما,122934,3904426,400000,915,13,1000000000,300
61,5001782510911006,IRO9IKCO0901,ضخود7026,اختيارخ خودرو-4600-1398/07/14,61106,0,1,10,34,1000,311
62,5054819322815158,IRO1MAGS0001,زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,122942,2521973,120000,919,1,300000000,300
63,5187018329202415,IRO1PELC0001,لپارس,پارس‌ الكتريك‌,122613,1387388,120000,835,32,300000000,300
64,5305844922895340,IRO3AVLZ0001,داوه,داروسازي آوه سينا,122937,2813672,1,1327,43,480000000,303
65,5427792638736934,IRO3FAAZ0001,زفكا,كشت و دامداري فكا,122956,3024417,1,1167,1,300000000,303
66,5516102131364383,IRO3MNOZ0001,غمينو,شركت صنايع غذايي مينو شرق,122730,17290576,1,838,42,178000000,303
67,5564768007356822,IRO3HRLZ0001,حريل,ريل پردازسير,124327,98246075,1,1954,60,1960000000,303
68,5654373909712808,IRO9IKCO0761,ضخود3019,اختيارخ خودرو-3600-1398/03/19,61105,0,1,21,34,1000,311
69,5866848234665627,IRO1DSBH0001,دسبحان,سبحان دارو,122934,3610218,412000,1359,43,1030000000,300
70,6043384171800349,IRO1PMSZ0001,ثشرق,سرمايه گذاري مسكن شمال شرق,122954,8726590,410509,489,70,900000000,300
71,6110133418282108,IRO1PARS0001,پارس,پتروشيمي پارس,122939,1767344,259397,1927,44,6000000000,300
72,6131290133202745,IRO1MRAM0001,غمهرا,توليدي‌مهرام‌,124000,119555,37423,456,42,93558000,300
73,6183017539978894,IRK1K00500C1,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,144934,13980,1,620,56,3475600,701
74,6407416542775441,IRO9MAPN0391,ضپنا1009,اختيارخ رمپنا-8000-1398/10/18,61107,0,1,4,74,1000,311
75,6433335428452486,IRO7TONP0001,خعمرا,توسعه و عمران شهرستان نائين,61049,0,1,88,34,80000000,309
76,6460853561223872,IRO9MKBT0191,ضمخا3014,اختيارخ اخابر-3000-1398/03/29,111038,100,1,73,64,1000,311
77,6478064539164167,IRO3RPEZ0001,ريشمك,توليد و صادرات ريشمك,122952,2592291,1,1671,43,300000000,303
78,6506179926371994,IRO7PAIP0001,آريان,سرمايه گذاري پارس آريان,61047,0,1,400,56,19817375000,309
79,6757220448540984,IRO1SIMS0001,سشمال,سيمان‌ شمال‌,122053,4853721,430028,502,53,1075071231,300
80,6832010779381661,IRO9FKHZ0101,ضخوز2007,اختيارخ فخوز-9500-1398/02/16,120745,182,1,42,27,1000,311
81,6847536925606808,IRO3MOIZ0001,ومعلم,بيمه معلم,122950,9307479,1,1415,66,1500000000,303
82,6899967624227523,IRO9MKBT0411,ضمخا1008,اختيارخ اخابر-3400-1398/10/11,61108,0,1,6,64,1000,311
83,6951212170412722,IRB3SS320051,شستا002,اجاره تامين اجتماعي-تمدن000523,61026,0,1,189,69,4000000,306
84,7183333492448248,IRO1DARO0001,وپخش,داروپخش‌ (هلدينگ‌,124513,564584,336000,681,43,840000000,300
85,7235435095059069,IRO1KVRZ0001,پكوير,كوير تاير,122948,2129403,280000,1014,25,700000000,300
86,7300125658580126,IRO3IKAZ0001,زكشت,كشاورزي مكانيزه اصفهان كشت,122950,450886,1,611,1,200000000,303
87,7385624172574740,IRO1RENA0001,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,122955,42739798,3184000,1448,34,7960000000,300
88,7395271748414592,IRO1IKHR0001,وخارزم,سرمايه گذاري خوارزمي,122959,63915403,5000000,1762,56,12500000000,300
89,7457232989848872,IRO1TMKH0001,خمحور,توليدمحورخودرو,121241,1248366,168296,459,34,420741000,300
